ID,Decidim Component ID,Decidim Scope ID,Created At,Updated At,Proposal Votes Count,State,Answered At,Answer,Reference,Address,Latitude,Longitude,Published At,Proposal Notes Count,Coauthorships Count,Participatory Text Level,Position,Created In Meeting,Cost,Cost Report,Execution Period,State Published At,Endorsements Count,Title,Body,Comments Count,Follows Count,Is Interactive,Badge Array,Associated State,Title Clean,Body Clean,Topic
18049,85,,"2024-06-11T19:33:49,346","2024-11-22T18:03:36,997",133,partially_accepted,"2024-11-22T18:03:36,978","{""pt-BR"": ""<p>Proposta encaminhada para os Planos Setoriais e Transversais</p>""}",brasilpartipativo-PROP-2024-06-18049,,,,"2024-06-11T19:33:49,418",0,1,,108,False,,{},{},"2024-11-22T18:03:36,981",0,"{""pt-BR"": ""Pesquisas em SbN's para criar novos territórios produtivos, em estruturas flutuantes no mar, utilizando a agroecologia, SAF, IMTA, mangue e recifes.""}","{""pt-BR"": ""O aumento do nível do oceano e das enchentes afetarão a produção de alimentos. Deve-se investir em pesquisas interdisciplinares para novas áreas de produção de alimentos a partir de ilhas flutuantes agroecológicas, para criar estruturas sistêmicas que integre variados sistemas de produção, como: agroecologia; sistema agroflorestal; e aquacultura multitrófica integrada. Além de promover a recuperação ambiental, por meio da inclusão da vegetação de mangue e de recife artificial na mesma estrutura.""}",2,1,True,"[""Mais Votada""]",,"pesquisas em sbn's para criar novos territórios produtivos, em estruturas flutuantes no mar, utilizando a agroecologia, saf, imta, mangue e recifes.","o aumento do nível do oceano e das enchentes afetarão a produção de alimentos. deve-se investir em pesquisas interdisciplinares para novas áreas de produção de alimentos a partir de ilhas flutuantes agroecológicas, para criar estruturas sistêmicas que integre variados sistemas de produção, como: agroecologia; sistema agroflorestal; e aquacultura multitrófica integrada. além de promover a recuperação ambiental, por meio da inclusão da vegetação de mangue e de recife artificial na mesma estrutura.",Cultura
12280,10,7.0,"2023-10-13T02:19:57,672","2023-10-27T15:17:18,979",46,,,,brasilpartipativo-PROP-2023-10-12280,,,,"2023-10-13T02:21:08,828",0,1,,639,False,,,,,0,"{""pt-BR"": ""Agroecologia no Currículo Escolar: Promovendo a Sustentabilidade""}","{""pt-BR"": ""A agroecologia, prática agrícola sustentável, merece um espaço no currículo escolar. Além de preservar o meio ambiente, promove a segurança alimentar, preserva a cultura local e estimula escolhas alimentares conscientes. Podemos implementar isso com currículo integrado, hortas escolares, interação com agricultores locais e capacitação de professores. Ensinando agroecologia, moldamos cidadãos comprometidos com um futuro mais sustentável.""}",2,2,True,[],,agroecologia no currículo escolar: promovendo a sustentabilidade,"a agroecologia, prática agrícola sustentável, merece um espaço no currículo escolar. além de preservar o meio ambiente, promove a segurança alimentar, preserva a cultura local e estimula escolhas alimentares conscientes. podemos implementar isso com currículo integrado, hortas escolares, interação com agricultores locais e capacitação de professores. ensinando agroecologia, moldamos cidadãos comprometidos com um futuro mais sustentável.",Cultura
18038,85,,"2024-06-11T12:17:30,565","2024-06-11T13:40:57,855",2,,,,brasilpartipativo-PROP-2024-06-18038,,,,"2024-06-11T12:17:30,638",0,1,,97,False,,,,,0,"{""pt-BR"": ""Regularização fundiária e empresa júnior ""}","{""pt-BR"": ""As empresas juniores das universidades públicas possuem o conhecimento para fazer, implementar e gerenciar projetos de regularização fundiária em equipes multiprofissionais.\nAs universidades públicas e os Ministérios do Meio Ambiente e Desenvolvimento Agrário, Ministério da Agricultura, precisam fazer convênios com as universidades públicas e suas empresas juniores, para elaboração de projetos de regularização fundiária e também projetos de recuperação de áreas degradadas,""}",2,1,True,[],,regularização fundiária e empresa júnior ,"as empresas juniores das universidades públicas possuem o conhecimento para fazer, implementar e gerenciar projetos de regularização fundiária em equipes multiprofissionais.
as universidades públicas e os ministérios do meio ambiente e desenvolvimento agrário, ministério da agricultura, precisam fazer convênios com as universidades públicas e suas empresas juniores, para elaboração de projetos de regularização fundiária e também projetos de recuperação de áreas degradadas,",Cultura
13375,10,1.0,"2023-10-30T10:21:08,516","2023-10-31T02:18:23,537",23,,,,brasilpartipativo-PROP-2023-10-13375,,,,"2023-10-30T10:22:00,414",0,1,,1721,False,,,,,0,"{""pt-BR"": ""Feirinha cultural na praça""}","{""pt-BR"": ""Propor à comunidade e incentivar a realização de eventos e projetos culturais locais de acordo com os costumes de cada região, fortalecendo as tradições e promovendo apresentações artísticas,\nartesanato, venda de comidas típicas, dentre outros.""}",2,1,True,[],,feirinha cultural na praça,"propor à comunidade e incentivar a realização de eventos e projetos culturais locais de acordo com os costumes de cada região, fortalecendo as tradições e promovendo apresentações artísticas,
artesanato, venda de comidas típicas, dentre outros.",Cultura
13111,10,1.0,"2023-10-29T19:14:09,934","2023-10-30T01:12:57,958",24,,,,brasilpartipativo-PROP-2023-10-13111,,,,"2023-10-29T19:14:27,972",0,1,,1460,False,,,,,0,"{""pt-BR"": ""Fomento à Cultura e Artes Jovens""}","{""pt-BR"": ""A cultura e as artes são parte essencial da identidade e expressão dos jovens. Estimular programas culturais e artísticos que envolvam os jovens em atividades criativas e promovam sua expressão cultural. Recomendamos o apoio a iniciativas culturais e artísticas que fortaleçam a identidade e a expressão dos jovens.""}",2,3,True,[],,fomento à cultura e artes jovens,a cultura e as artes são parte essencial da identidade e expressão dos jovens. estimular programas culturais e artísticos que envolvam os jovens em atividades criativas e promovam sua expressão cultural. recomendamos o apoio a iniciativas culturais e artísticas que fortaleçam a identidade e a expressão dos jovens.,Cultura
13892,10,1.0,"2023-10-30T19:42:42,844","2023-10-30T23:49:43,197",12,,,,brasilpartipativo-PROP-2023-10-13892,,,,"2023-10-30T19:43:22,851",0,1,,2238,False,,,,,0,"{""pt-BR"": ""Fortalecimento e apoio financeiro aos eventos culturais e associações que promovam a cultura nos municípios das regiões.""}","{""pt-BR"": ""Fortalecimento e apoio financeiro aos eventos culturais e associações que promovam a cultura nos municípios das regiões.\nCentro regional de cultura para juventude.\nBuscar capacitações em relação ao desenvolvimento e criação de projetos para concorrer a editais""}",2,2,True,[],,fortalecimento e apoio financeiro aos eventos culturais e associações que promovam a cultura nos municípios das regiões.,"fortalecimento e apoio financeiro aos eventos culturais e associações que promovam a cultura nos municípios das regiões.
centro regional de cultura para juventude.
buscar capacitações em relação ao desenvolvimento e criação de projetos para concorrer a editais",Cultura
13127,10,6.0,"2023-10-29T19:39:31,215","2023-10-30T17:17:30,480",22,,,,brasilpartipativo-PROP-2023-10-13127,,,,"2023-10-30T02:32:19,773",0,1,,1475,False,,,,,0,"{""pt-BR"": ""Juventude em Ação""}","{""pt-BR"": ""Juventude em Ação é um programa de voluntariado cativante que capacita jovens a se envolverem em projetos comunitários significativos. Essa iniciativa proporciona oportunidades para os jovens desenvolverem habilidades de liderança, empatia e cidadania, ao mesmo tempo em que fazem a diferença em suas comunidades. Eles se unem para criar impacto positivo, inspirando mudanças sociais e contribuindo para um futuro mais brilhante.""}",2,1,True,[],,juventude em ação,"juventude em ação é um programa de voluntariado cativante que capacita jovens a se envolverem em projetos comunitários significativos. essa iniciativa proporciona oportunidades para os jovens desenvolverem habilidades de liderança, empatia e cidadania, ao mesmo tempo em que fazem a diferença em suas comunidades. eles se unem para criar impacto positivo, inspirando mudanças sociais e contribuindo para um futuro mais brilhante.",Cultura
17970,85,,"2024-06-06T13:58:14,520","2024-11-25T10:49:33,649",35,partially_accepted,"2024-11-25T10:49:33,635","{""pt-BR"": ""<p>Proposta encaminhada para os Planos Setoriais e Transversais</p>""}",brasilpartipativo-PROP-2024-06-17970,,,,"2024-06-06T13:58:36,246",0,1,,29,False,,{},{},"2024-11-25T10:49:33,638",0,"{""pt-BR"": ""Proteção dos Manguezais""}","{""pt-BR"": ""Estabelecer mecanismos financeiros através dos créditos de carbono azul para projetos de conservação e restauração ecológica visando assegurar a proteção da biodiversidade e serviços ecossistêmicos dos manguezais, com uso de soluções baseadas na natureza para adaptação a mudança climática. Criação de um fundo azul com recursos do mercado regulado e voluntário de carbono para financiamento de pesquisas sobre as linhas de base do carbono azul e uso sustentável de manguezais.""}",2,1,True,[],,proteção dos manguezais,"estabelecer mecanismos financeiros através dos créditos de carbono azul para projetos de conservação e restauração ecológica visando assegurar a proteção da biodiversidade e serviços ecossistêmicos dos manguezais, com uso de soluções baseadas na natureza para adaptação a mudança climática. criação de um fundo azul com recursos do mercado regulado e voluntário de carbono para financiamento de pesquisas sobre as linhas de base do carbono azul e uso sustentável de manguezais.",Cultura
13811,10,21.0,"2023-10-30T18:19:56,598","2023-10-30T21:24:40,411",14,,,,brasilpartipativo-PROP-2023-10-13811,,,,"2023-10-30T18:20:44,994",0,1,,2157,False,,,,,0,"{""pt-BR"": ""Fomento para jovens agentes culturais""}","{""pt-BR"": ""Garantir editais voltados para o proponente jovem, a fim da concretização de projetos no âmbito cultural/desportivo/lazer, com o foco ao combate da vulnerabilidade social nas periferias.""}",2,1,True,[],,fomento para jovens agentes culturais,"garantir editais voltados para o proponente jovem, a fim da concretização de projetos no âmbito cultural/desportivo/lazer, com o foco ao combate da vulnerabilidade social nas periferias.",Cultura
13487,10,1.0,"2023-10-30T13:09:35,398","2023-10-31T01:34:53,921",19,,,,brasilpartipativo-PROP-2023-10-13487,,,,"2023-10-30T13:09:52,795",0,1,,1833,False,,,,,0,"{""pt-BR"": ""Programa Nacional Museus Virtuais Interativos""}","{""pt-BR"": ""Desenvolve museus virtuais interativos para preservar a história e a cultura.""}",2,2,True,[],,programa nacional museus virtuais interativos,desenvolve museus virtuais interativos para preservar a história e a cultura.,Cultura
19762,85,,"2024-08-24T12:34:34,174","2024-09-06T18:48:09,668",36,,,,brasilpartipativo-PROP-2024-08-19762,,,,"2024-08-24T12:34:34,283",0,1,,1131,False,,,,,0,"{""pt-BR"": ""Novo modelo de desenvolvimento econômico""}","{""pt-BR"": ""Rompimento com o modelo de produção do agronegócio, da pesca industrial, da aquicultura, do turismo de massa, da especulação imobiliária, da produção de combustíveis fósseis, da mineração, dos parques eólicos e de energia solar, que geram esgotamento dos biomas, das espécies, dos recursos hídricos e aumentam a produção de carbono, intensificando assim a crise climática atual e as violações de direitos humanos nas comunidades tradicionais.""}",2,1,True,[],,novo modelo de desenvolvimento econômico,"rompimento com o modelo de produção do agronegócio, da pesca industrial, da aquicultura, do turismo de massa, da especulação imobiliária, da produção de combustíveis fósseis, da mineração, dos parques eólicos e de energia solar, que geram esgotamento dos biomas, das espécies, dos recursos hídricos e aumentam a produção de carbono, intensificando assim a crise climática atual e as violações de direitos humanos nas comunidades tradicionais.",Cultura
27429,287,,"2024-12-02T23:38:41,221","2024-12-04T01:07:00,659",19,,,,brasilpartipativo-PROP-2024-12-27429,,,,"2024-12-02T23:38:41,304",0,1,,450,False,,,,,0,"{""pt-BR"": ""Criação, implementação e regulamentação do Colegiado Nacional Setorial das Artes Visuais e Fundo Setorial das Artes Visuais""}","{""pt-BR"": ""Criação, implementação e regulamentação do Colegiado Nacional Setorial das Artes Visuais e a criação de fundo de fomento, garantindo dotação orçamentária, implementação e acesso específicos ao setor, estabelecendo parâmetros para os repasses fundo a fundo.""}",2,1,True,[],,"criação, implementação e regulamentação do colegiado nacional setorial das artes visuais e fundo setorial das artes visuais","criação, implementação e regulamentação do colegiado nacional setorial das artes visuais e a criação de fundo de fomento, garantindo dotação orçamentária, implementação e acesso específicos ao setor, estabelecendo parâmetros para os repasses fundo a fundo.",Cultura
18066,85,,"2024-06-12T20:35:19,424","2024-09-18T03:30:24,784",8,,,,brasilpartipativo-PROP-2024-06-18066,,,,"2024-06-12T20:35:19,509",0,1,,125,False,,,,,0,"{""pt-BR"": ""Implementar a disciplina \""Ciência dos Desastres\"" como propulsor da Cultura dos Riscos no Brasil""}","{""pt-BR"": ""Implementação da disciplina Ciência dos Desastres na grade curricular para alunos do 5º ano em diante. tais como: aspectos básicos do clima, eventos extremos, tipologias de desastres, características de vulnerabilidade em suas diferentes dimensões (ambiental, social, infraestrutura), sistemas de alertas, papel da comunidade em ações de preparação e resposta, etc. Este tipo de ação educacional de base é fundamental para estabelecer uma cultura do risco, visando aumento da precepção de risco""}",2,1,True,[],,"implementar a disciplina ""ciência dos desastres"" como propulsor da cultura dos riscos no brasil","implementação da disciplina ciência dos desastres na grade curricular para alunos do 5º ano em diante. tais como: aspectos básicos do clima, eventos extremos, tipologias de desastres, características de vulnerabilidade em suas diferentes dimensões (ambiental, social, infraestrutura), sistemas de alertas, papel da comunidade em ações de preparação e resposta, etc. este tipo de ação educacional de base é fundamental para estabelecer uma cultura do risco, visando aumento da precepção de risco",Cultura
